Rank,Word,Part of speech,Frequency,Dispersion
17885,rutland,v,1233,0.99
17886,asthma,v,1233,0.99
17887,badinage,v,1233,0.99
17888,burmese,v,1233,0.99
17889,catacombs,v,1232,0.99
17890,cherubim,v,1232,0.99
17891,granny,v,1232,0.99
17892,pollute,v,1232,0.99
17893,quietest,v,1232,0.99
17894,terminology,v,1232,0.99
17895,whelp,v,1232,0.99
17896,zoological,v,1232,0.99
17897,blent,v,1232,0.99
17898,coincident,v,1232,0.99
17899,cranny,v,1232,0.99
17900,effete,v,1232,0.99
17901,engender,v,1232,0.99
17902,inopportune,v,1232,0.99
17903,jogging,v,1232,0.99
17904,lewdness,v,1231,0.99
17905,minion,v,1231,0.99
17906,minx,v,1231,0.99
17907,nixon,v,1231,0.99
17908,ope,v,1231,0.99
17909,seneschal,v,1231,0.99
17910,uncut,v,1231,0.99
17911,coon,v,1231,0.99
17912,overloaded,v,1231,0.99
17913,trinket,v,1231,0.99
17914,auckland,v,1231,0.99
17915,carinthia,v,1231,0.99
17916,forefront,v,1231,0.99
17917,gregarious,v,1231,0.99
17918,gunshot,v,1230,0.99
17919,promulgation,v,1230,0.99
17920,reinstate,v,1230,0.99
17921,cede,v,1230,0.99
17922,components,v,1230,0.99
17923,hiv,v,1230,0.99
17924,innocuous,v,1230,0.99
17925,lifelike,v,1230,0.99
17926,mercurial,v,1230,0.99
17927,citation,v,1230,0.99
17928,hedgehog,v,1230,0.99
17929,perugia,v,1230,0.99
17930,sunderland,v,1230,0.99
17931,transmutation,v,1230,0.99
17932,buckwheat,v,1230,0.99
17933,deaden,v,1229,0.99
17934,diverge,v,1229,0.99
17935,nitrogenous,v,1229,0.99
17936,phonetic,v,1229,0.99
17937,starred,v,1229,0.99
17938,tanner,v,1229,0.99
17939,winder,v,1229,0.99
17940,blackboard,v,1229,0.99
17941,breakwater,v,1229,0.99
17942,lymph,v,1229,0.99
17943,transmigration,v,1229,0.99
17944,berber,v,1229,0.99
17945,bogus,v,1229,0.99
17946,circumvent,v,1229,0.99
17947,noticeably,v,1228,0.99
17948,snowball,v,1228,0.99
17949,bald-headed,v,1228,0.99
17950,electorate,v,1228,0.99
17951,pandemonium,v,1228,0.99
17952,penis,v,1228,0.99
17953,tasmania,v,1228,0.99
17954,unblemished,v,1228,0.99
17955,worthiness,v,1228,0.99
17956,erase,v,1228,0.99
17957,mediate,v,1228,0.99
17958,puns,v,1228,0.99
17959,tyrannous,v,1228,0.99
17960,augur,v,1228,0.99
17961,booby,v,1228,0.99
17962,branding,v,1227,0.99
17963,gamut,v,1227,0.99
17964,roumania,v,1227,0.99
17965,travesty,v,1227,0.99
17966,welding,v,1227,0.99
17967,funk,v,1227,0.99
17968,hertfordshire,v,1227,0.99
17969,ie,v,1227,0.99
17970,jiffy,v,1227,0.99
17971,moiety,v,1227,0.99
17972,muck,v,1227,0.99
17973,nestle,v,1227,0.99
17974,phrygian,v,1227,0.99
17975,titular,v,1227,0.99
17976,trowel,v,1227,0.99
17977,angola,v,1226,0.99
17978,capitalism,v,1226,0.99
17979,grenadier,v,1226,0.99
17980,ingress,v,1226,0.99
17981,malthus,v,1226,0.99
17982,postmark,v,1226,0.99
17983,veldt,v,1226,0.99
17984,vicenza,v,1226,0.99
17985,academical,v,1226,0.99
17986,admittedly,v,1226,0.99
17987,capitol,v,1226,0.99
17988,forestry,v,1226,0.99
17989,insolvent,v,1226,0.99
17990,lite,v,1226,0.99
17991,loafer,v,1225,0.99
17992,profitless,v,1225,0.99
17993,propound,v,1225,0.99
17994,aluminum,v,1225,0.99
17995,erstwhile,v,1225,0.99
17996,hosiery,v,1225,0.99
17997,intersect,v,1225,0.99
17998,lout,v,1225,0.99
17999,minuet,v,1225,0.99
18000,phlegm,v,1225,0.99
18001,ski,v,1225,0.99
18002,yawl,v,1225,0.99
18003,zo,v,1225,0.99
18004,abler,v,1225,0.99
18005,correlative,v,1225,0.99
18006,irruption,v,1224,0.99
18007,melee,v,1224,0.99
18008,Word,v,1224,0.99
18009,weeding,v,1224,0.99
18010,whaler,v,1224,0.99
18011,alfalfa,v,1224,0.99
18012,baize,v,1224,0.99
18013,clearance,v,1224,0.99
18014,ranking,v,1224,0.99
18015,scald,v,1224,0.99
18016,senile,v,1224,0.99
18017,tang,v,1224,0.99
18018,urania,v,1224,0.99
18019,arian,v,1224,0.99
18020,demoralization,v,1224,0.99
18021,flagstaff,v,1223,0.99
18022,gracefulness,v,1223,0.99
18023,nevermore,v,1223,0.99
18024,allegation,v,1223,0.99
18025,confiscate,v,1223,0.99
18026,counselor,v,1223,0.99
18027,outwit,v,1223,0.99
18028,quartet,v,1223,0.99
18029,vise,v,1223,0.99
18030,whisk,v,1223,0.99
18031,balk,v,1223,0.99
18032,omelet,v,1223,0.99
18033,prune,v,1223,0.99
18034,wainscot,v,1223,0.99
18035,adverted,v,1222,0.99
18036,auditorium,v,1222,0.99
18037,denouement,v,1222,0.99
18038,desecration,v,1222,0.99
18039,ninety-five,v,1222,0.99
18040,pagoda,v,1222,0.99
18041,selective,v,1222,0.99
18042,facilitating,v,1222,0.99
18043,grafting,v,1222,0.99
18044,hater,v,1222,0.99
18045,impost,v,1222,0.99
18046,korean,v,1222,0.99
18047,ufo,v,1222,0.99
18048,unpretentious,v,1222,0.99
18049,demesne,v,1222,0.99
18050,gibberish,v,1221,0.99
18051,interrogate,v,1221,0.99
18052,oscillation,v,1221,0.99
18053,pertinacious,v,1221,0.99
18054,recline,v,1221,0.99
18055,yeomanry,v,1221,0.99
18056,brescia,v,1221,0.99
18057,carouse,v,1221,0.99
18058,ingrained,v,1221,0.99
18059,jestingly,v,1221,0.99
18060,touchstone,v,1221,0.99
18061,flake,v,1221,0.99
18062,hoax,v,1221,0.99
18063,mario,v,1221,0.99
18064,navajo,v,1221,0.99
18065,theoretic,v,1220,0.99
18066,caption,v,1220,0.99
18067,lv,v,1220,0.99
18068,mir,v,1220,0.99
18069,static,v,1220,0.99
18070,vietnam,v,1220,0.99
18071,wa,v,1220,0.99
18072,zechariah,v,1220,0.99
18073,cranks,v,1220,0.99
18074,omniscient,v,1220,0.99
18075,awe-inspiring,v,1220,0.99
18076,rocker,v,1220,0.99
18077,slum,v,1220,0.99
18078,accomplishes,v,1220,0.99
18079,cadaverous,v,1220,0.99
18080,converge,v,1219,0.99
18081,ovation,v,1219,0.99
18082,adhesive,v,1219,0.99
18083,caparisoned,v,1219,0.99
18084,fad,v,1219,0.99
18085,hearthstone,v,1219,0.99
18086,incautious,v,1219,0.99
18087,paunch,v,1219,0.99
18088,sop,v,1219,0.99
18089,tendon,v,1219,0.99
18090,wampum,v,1219,0.99
18091,alphabetical,v,1219,0.99
18092,bandy,v,1219,0.99
18093,exalts,v,1219,0.99
18094,horoscope,v,1219,0.99
18095,tokyo,v,1218,0.99
18096,torpedoes,v,1218,0.99
18097,abbeys,v,1218,0.99
18098,cockade,v,1218,0.99
18099,inquisitor,v,1218,0.99
18100,joker,v,1218,0.99
18101,loch,v,1218,0.99
18102,puss,v,1218,0.99
18103,pugnacious,v,1218,0.99
18104,witless,v,1218,0.99
18105,armoury,v,1218,0.99
18106,fem,v,1218,0.99
18107,malediction,v,1218,0.99
18108,ostler,v,1218,0.99
18109,problematical,v,1217,0.99
18110,purging,v,1217,0.99
18111,seedling,v,1217,0.99
18112,global,v,1217,0.99
18113,eject,v,1217,0.99
18114,pennant,v,1217,0.99
18115,puma,v,1217,0.99
18116,workroom,v,1217,0.99
18117,baboon,v,1217,0.99
18118,childbirth,v,1217,0.99
18119,economize,v,1217,0.99
18120,scrimmage,v,1217,0.99
18121,unshaven,v,1217,0.99
18122,abhors,v,1217,0.99
18123,bookkeeper,v,1217,0.99
18124,contemn,v,1216,0.99
18125,geordie,v,1216,0.99
18126,mother-of-pearl,v,1216,0.99
18127,satiric,v,1216,0.99
18128,acknowledgement,v,1216,0.99
18129,chaldean,v,1216,0.99
18130,emblematic,v,1216,0.99
18131,seacoast,v,1216,0.99
18132,swooping,v,1216,0.99
18133,trumps,v,1216,0.99
18134,welling,v,1216,0.99
18135,casualty,v,1216,0.99
18136,leniency,v,1216,0.99
18137,mountebank,v,1216,0.99
18138,schoolgirl,v,1216,0.99
18139,grime,v,1215,0.99
18140,ok,v,1215,0.99
18141,predicated,v,1215,0.99
18142,sucker,v,1215,0.99
18143,awe-struck,v,1215,0.99
18144,beet,v,1215,0.99
18145,cate,v,1215,0.99
18146,expatiate,v,1215,0.99
18147,immodest,v,1215,0.99
18148,leviticus,v,1215,0.99
18149,pragmatic,v,1215,0.99
18150,sonya,v,1215,0.99
18151,trudge,v,1215,0.99
18152,innings,v,1215,0.99
18153,pathology,v,1215,0.99
18154,referee,v,1214,0.99
18155,viewpoint,v,1214,0.99
18156,-on,v,1214,0.99
18157,democritus,v,1214,0.99
18158,titter,v,1214,0.99
18159,adduce,v,1214,0.99
18160,equinoctial,v,1214,0.99
18161,inclusion,v,1214,0.99
18162,medusa,v,1214,0.99
18163,quicksand,v,1214,0.99
18164,qv,v,1214,0.99
18165,riband,v,1214,0.99
18166,croup,v,1214,0.99
18167,demoniacal,v,1214,0.99
18168,disfigure,v,1214,0.99
18169,jap,v,1213,0.99
18170,monosyllable,v,1213,0.99
18171,slanderous,v,1213,0.99
18172,amphibious,v,1213,0.99
18173,basilica,v,1213,0.99
18174,fifty-seven,v,1213,0.99
18175,goggles,v,1213,0.99
18176,ibm,v,1213,0.99
18177,jocose,v,1213,0.99
18178,smug,v,1213,0.99
18179,staffs,v,1213,0.99
18180,capitulate,v,1213,0.99
18181,caucasian,v,1213,0.99
18182,dukedom,v,1213,0.99
18183,plagiarism,v,1213,0.99
18184,quick-witted,v,1212,0.99
18185,beneficiary,v,1212,0.99
18186,depleted,v,1212,0.99
18187,ell,v,1212,0.99
18188,footprint,v,1212,0.99
18189,north-western,v,1212,0.99
18190,opprobrious,v,1212,0.99
18191,sighting,v,1212,0.99
18192,tacking,v,1212,0.99
18193,viennese,v,1212,0.99
18194,differential,v,1212,0.99
18195,stitching,v,1212,0.99
18196,winded,v,1212,0.99
18197,farcical,v,1212,0.99
18198,fifty-eight,v,1212,0.99
18199,infraction,v,1211,0.99
18200,manslaughter,v,1211,0.99
18201,nazarene,v,1211,0.99
18202,peroration,v,1211,0.99
18203,south-eastern,v,1211,0.99
18204,usenet,v,1211,0.99
18205,barony,v,1211,0.99
18206,bearable,v,1211,0.99
18207,doggerel,v,1211,0.99
18208,emetic,v,1211,0.99
18209,gary,v,1211,0.99
18210,locksmith,v,1211,0.99
18211,pease,v,1211,0.99
18212,shale,v,1211,0.99
18213,somali,v,1211,0.99
18214,exhale,v,1210,0.99
18215,mating,v,1210,0.99
18216,procedures,v,1210,0.99
18217,seventy-three,v,1210,0.99
18218,monopolize,v,1210,0.99
18219,muslims,v,1210,0.99
18220,sixty-seven,v,1210,0.99
18221,helpfulness,v,1210,0.99
18222,neutralize,v,1210,0.99
18223,origination,v,1210,0.99
18224,tussle,v,1210,0.99
18225,dilettante,v,1210,0.99
18226,halcyon,v,1210,0.99
18227,nj,v,1210,0.99
18228,upholstered,v,1210,0.99
18229,watershed,v,1209,0.99
18230,harbinger,v,1209,0.99
18231,larynx,v,1209,0.99
18232,tangent,v,1209,0.99
18233,blazoned,v,1209,0.99
18234,discursive,v,1209,0.99
18235,haystack,v,1209,0.99
18236,mural,v,1209,0.99
18237,saltpetre,v,1209,0.99
18238,expostulate,v,1209,0.99
18239,flail,v,1209,0.99
18240,nettle,v,1209,0.99
18241,blackberry,v,1209,0.99
18242,bystander,v,1209,0.99
18243,carboniferous,v,1209,0.99
18244,domesticity,v,1208,0.99
18245,js,v,1208,0.99
18246,scudding,v,1208,0.99
18247,stilts,v,1208,0.99
18248,altruistic,v,1208,0.99
18249,fatima,v,1208,0.99
18250,baste,v,1208,0.99
18251,confounds,v,1208,0.99
18252,elfin,v,1208,0.99
18253,over-,v,1208,0.99
18254,self-made,v,1208,0.99
18255,urbane,v,1208,0.99
18256,acrimony,v,1208,0.99
18257,antipodes,v,1208,0.99
18258,fixture,v,1208,0.99
18259,limbo,v,1208,0.99
18260,molding,v,1207,0.99
18261,corrosive,v,1207,0.99
18262,kiln,v,1207,0.99
18263,lobe,v,1207,0.99
18264,bewilder,v,1207,0.99
18265,canister,v,1207,0.99
18266,duct,v,1207,0.99
18267,extenuation,v,1207,0.99
18268,makeshift,v,1207,0.99
18269,azalea,v,1207,0.99
18270,dally,v,1207,0.99
18271,epileptic,v,1207,0.99
18272,masonic,v,1207,0.99
18273,odoriferous,v,1207,0.99
18274,algonquin,v,1207,0.99
18275,expedite,v,1206,0.99
18276,alpine,v,1206,0.99
18277,banns,v,1206,0.99
18278,boeotia,v,1206,0.99
18279,debase,v,1206,0.99
18280,ocular,v,1206,0.99
18281,palanquin,v,1206,0.99
18282,aqua,v,1206,0.99
18283,dragoman,v,1206,0.99
18284,hereupon,v,1206,0.99
18285,hostler,v,1206,0.99
18286,insides,v,1206,0.99
18287,lustful,v,1206,0.99
18288,octagonal,v,1206,0.99
18289,buttermilk,v,1206,0.99
18290,medallion,v,1205,0.99
18291,warble,v,1205,0.99
18292,dolphin,v,1205,0.99
18293,forelock,v,1205,0.99
18294,killer,v,1205,0.99
18295,muffler,v,1205,0.99
18296,abjured,v,1205,0.99
18297,amulet,v,1205,0.99
18298,inverness,v,1205,0.99
18299,hu,v,1205,0.99
18300,install,v,1205,0.99
18301,liberating,v,1205,0.99
18302,nutshell,v,1205,0.99
18303,resonance,v,1205,0.99
18304,schoolfellow,v,1205,0.99
18305,traditionally,v,1204,0.99
18306,dissemination,v,1204,0.99
18307,exalting,v,1204,0.99
18308,meteoric,v,1204,0.99
18309,releases,v,1204,0.99
18310,statuesque,v,1204,0.99
18311,whitsuntide,v,1204,0.99
18312,batman,v,1204,0.99
18313,bulge,v,1204,0.99
18314,cognac,v,1204,0.99
18315,ellipse,v,1204,0.99
18316,foal,v,1204,0.99
18317,foremen,v,1204,0.99
18318,omelette,v,1204,0.99
18319,pantheism,v,1204,0.99
18320,classroom,v,1203,0.99
18321,decadent,v,1203,0.99
18322,fader,v,1203,0.99
18323,im-,v,1203,0.99
18324,overrated,v,1203,0.99
18325,tenet,v,1203,0.99
18326,crux,v,1203,0.99
18327,discs,v,1203,0.99
18328,dumfounded,v,1203,0.99
18329,effervescence,v,1203,0.99
18330,procrastination,v,1203,0.99
18331,smuggle,v,1203,0.99
18332,stationery,v,1203,0.99
18333,broadsword,v,1203,0.99
18334,eighty-four,v,1203,0.99
18335,imbibe,v,1202,0.99
18336,mammal,v,1202,0.99
18337,nh,v,1202,0.99
18338,pawnbroker,v,1202,0.99
18339,varuna,v,1202,0.99
18340,ioc,v,1202,0.99
18341,mined,v,1202,0.99
18342,monogram,v,1202,0.99
18343,opiate,v,1202,0.99
18344,plash,v,1202,0.99
18345,priory,v,1202,0.99
18346,unequivocally,v,1202,0.99
18347,dominoes,v,1202,0.99
18348,marketplace,v,1202,0.99
18349,pistil,v,1202,0.99
18350,potentially,v,1202,0.99
18351,scrutinize,v,1201,0.99
18352,slake,v,1201,0.99
18353,tutelage,v,1201,0.99
18354,consanguinity,v,1201,0.99
18355,ecuador,v,1201,0.99
18356,garnered,v,1201,0.99
18357,north-eastern,v,1201,0.99
18358,persona,v,1201,0.99
18359,swineherd,v,1201,0.99
18360,transitional,v,1201,0.99
18361,tusk,v,1201,0.99
18362,declension,v,1201,0.99
18363,etching,v,1201,0.99
18364,remittance,v,1201,0.99
18365,sucks,v,1201,0.99
18366,tamper,v,1200,0.99
18367,devonian,v,1200,0.99
18368,esthetic,v,1200,0.99
18369,mozambique,v,1200,0.99
18370,quibble,v,1200,0.99
18371,suckling,v,1200,0.99
18372,compensating,v,1200,0.99
18373,fiddling,v,1200,0.99
18374,lacquer,v,1200,0.99
18375,leathery,v,1200,0.99
18376,rn,v,1200,0.99
18377,wooer,v,1200,0.99
18378,lapland,v,1200,0.99
18379,lather,v,1200,0.99
18380,thorax,v,1200,0.99
18381,windpipe,v,1199,0.99
18382,bloodhound,v,1199,0.99
18383,conjunctions,v,1199,0.99
18384,defensible,v,1199,0.99
18385,jaffa,v,1199,0.99
18386,laud,v,1199,0.99
18387,propagating,v,1199,0.99
18388,ventral,v,1199,0.99
18389,walrus,v,1199,0.99
18390,oncoming,v,1199,0.99
18391,protestation,v,1199,0.99
18392,protocol,v,1199,0.99
18393,seventy-six,v,1199,0.99
18394,caretaker,v,1199,0.99
18395,impolite,v,1199,0.99
18396,traditionary,v,1199,0.99
18397,whey,v,1198,0.99
18398,curtail,v,1198,0.99
18399,hinged,v,1198,0.99
18400,indicator,v,1198,0.99
18401,lambent,v,1198,0.99
18402,saturnine,v,1198,0.99
18403,unmarked,v,1198,0.99
18404,hawser,v,1198,0.99
18405,milieu,v,1198,0.99
18406,slink,v,1198,0.99
18407,alimentary,v,1198,0.99
18408,dioxide,v,1198,0.99
18409,forswear,v,1198,0.99
18410,horsehair,v,1198,0.99
18411,impaled,v,1198,0.99
18412,liz,v,1197,0.99
18413,marksman,v,1197,0.99
18414,rumania,v,1197,0.99
18415,soothsayer,v,1197,0.99
18416,calculus,v,1197,0.99
18417,colon,v,1197,0.99
18418,gram,v,1197,0.99
18419,pap,v,1197,0.99
18420,petrol,v,1197,0.99
18421,polynesia,v,1197,0.99
18422,tatiana,v,1197,0.99
18423,unrequited,v,1197,0.99
18424,ablution,v,1197,0.99
18425,cataclysm,v,1197,0.99
18426,crucify,v,1197,0.99
18427,prosperously,v,1196,0.99
18428,troubadour,v,1196,0.99
18429,zephyr,v,1196,0.99
18430,-oid,v,1196,0.99
18431,bric-a-brac,v,1196,0.99
18432,itu,v,1196,0.99
18433,rotating,v,1196,0.99
18434,bureaucracy,v,1196,0.99
18435,consistence,v,1196,0.99
18436,corkscrew,v,1196,0.99
18437,dimmer,v,1196,0.99
18438,distort,v,1196,0.99
18439,midwinter,v,1196,0.99
18440,nomad,v,1196,0.99
18441,requiem,v,1196,0.99
18442,vaporous,v,1196,0.99
18443,whirr,v,1195,0.99
18444,amorphous,v,1195,0.99
18445,gibe,v,1195,0.99
18446,hoover,v,1195,0.99
18447,raucous,v,1195,0.99
18448,browse,v,1195,0.99
18449,ganymede,v,1195,0.99
18450,nonplussed,v,1195,0.99
18451,redound,v,1195,0.99
18452,voltaic,v,1195,0.99
18453,autobiographical,v,1195,0.99
18454,icao,v,1195,0.99
18455,overhaul,v,1195,0.99
18456,postulate,v,1195,0.99
18457,qualm,v,1195,0.99
18458,unpremeditated,v,1194,0.99
18459,acquaintanceship,v,1194,0.99
18460,bedraggled,v,1194,0.99
18461,dumbfounded,v,1194,0.99
18462,histrionic,v,1194,0.99
18463,sty,v,1194,0.99
18464,devotedness,v,1194,0.99
18465,galaxy,v,1194,0.99
18466,liberalism,v,1194,0.99
18467,tambourine,v,1194,0.99
18468,uptown,v,1194,0.99
18469,wrestler,v,1194,0.99
18470,capsized,v,1194,0.99
18471,disastrously,v,1194,0.99
18472,frothy,v,1194,0.99
18473,mango,v,1194,0.99
18474,purr,v,1193,0.99
18475,rotary,v,1193,0.99
18476,sully,v,1193,0.99
18477,basal,v,1193,0.99
18478,chen,v,1193,0.99
18479,clinical,v,1193,0.99
18480,divisible,v,1193,0.99
18481,migrant,v,1193,0.99
18482,piedmontese,v,1193,0.99
18483,squeamish,v,1193,0.99
18484,storied,v,1193,0.99
18485,adolf,v,1193,0.99
18486,anglia,v,1193,0.99
18487,carnation,v,1193,0.99
18488,dervish,v,1193,0.99
18489,foresail,v,1192,0.99
18490,obtrude,v,1192,0.99
18491,preservative,v,1192,0.99
18492,rearguard,v,1192,0.99
18493,remedial,v,1192,0.99
18494,tantamount,v,1192,0.99
18495,topsail,v,1192,0.99
18496,trill,v,1192,0.99
18497,adolescent,v,1192,0.99
18498,dal,v,1192,0.99
18499,testator,v,1192,0.99
18500,bicycles,v,1192,0.99
18501,extirpation,v,1192,0.99
18502,outhouse,v,1192,0.99
18503,ova,v,1192,0.99
18504,succinct,v,1192,0.99
18505,charon,v,1191,0.99
18506,formosa,v,1191,0.99
18507,good-fellowship,v,1191,0.99
18508,marksmen,v,1191,0.99
18509,swum,v,1191,0.99
18510,thyroid,v,1191,0.99
18511,antiseptic,v,1191,0.99
18512,dogmatism,v,1191,0.99
18513,incontrovertible,v,1191,0.99
18514,virility,v,1191,0.99
18515,decimal,v,1191,0.99
18516,knead,v,1191,0.99
18517,surreptitious,v,1191,0.99
18518,fishy,v,1191,0.99
18519,hard-boiled,v,1191,0.99
18520,knuckle,v,1190,0.99
18521,radium,v,1190,0.99
18522,titania,v,1190,0.99
18523,ukraine,v,1190,0.99
18524,bawl,v,1190,0.99
18525,bombast,v,1190,0.99
18526,frankfurt,v,1190,0.99
18527,jp,v,1190,0.99
18528,lintel,v,1190,0.99
18529,misrule,v,1190,0.99
18530,portcullis,v,1190,0.99
18531,vindictiveness,v,1190,0.99
18532,agonised,v,1190,0.99
18533,bituminous,v,1190,0.99
18534,dominica,v,1190,0.99
18535,townsman,v,1190,0.99
18536,wafer,v,1189,0.99
18537,welter,v,1189,0.99
18538,aunty,v,1189,0.99
18539,optics,v,1189,0.99
18540,persephone,v,1189,0.99
18541,lethargic,v,1189,0.99
18542,nonchalant,v,1189,0.99
18543,tarnish,v,1189,0.99
18544,blatant,v,1189,0.99
18545,crossroads,v,1189,0.99
18546,regulus,v,1189,0.99
18547,siddhartha,v,1189,0.99
18548,washstand,v,1189,0.99
18549,complementary,v,1189,0.99
18550,fattening,v,1189,0.99
18551,hindostan,v,1189,0.99
18552,sikh,v,1188,0.99
18553,codicil,v,1188,0.99
18554,dignify,v,1188,0.99
18555,falsetto,v,1188,0.99
18556,quilted,v,1188,0.99
18557,voyager,v,1188,0.99
18558,lil,v,1188,0.99
18559,recalcitrant,v,1188,0.99
18560,abating,v,1188,0.99
18561,accruing,v,1188,0.99
18562,barb,v,1188,0.99
18563,commercially,v,1188,0.99
18564,equinox,v,1188,0.99
18565,mumble,v,1188,0.99
18566,rhapsody,v,1188,0.99
18567,touchy,v,1187,0.99
18568,meme,v,1187,0.99
18569,nebula,v,1187,0.99
18570,undeserving,v,1187,0.99
18571,betrayer,v,1187,0.99
18572,dislocation,v,1187,0.99
18573,goody,v,1187,0.99
18574,outstrip,v,1187,0.99
18575,abstemious,v,1187,0.99
18576,arras,v,1187,0.99
18577,dudgeon,v,1187,0.99
18578,loudness,v,1187,0.99
18579,newborn,v,1187,0.99
18580,pellucid,v,1187,0.99
18581,rarefied,v,1187,0.99
18582,staggers,v,1187,0.99
18583,quaff,v,1186,0.99
18584,rimini,v,1186,0.99
18585,rosemary,v,1186,0.99
18586,sark,v,1186,0.99
18587,airplane,v,1186,0.99
18588,astringent,v,1186,0.99
18589,beaker,v,1186,0.99
18590,ezek.,v,1186,0.99
18591,fastness,v,1186,0.99
18592,imperialism,v,1186,0.99
18593,libretto,v,1186,0.99
18594,omniscience,v,1186,0.99
18595,sanitation,v,1186,0.99
18596,smoldering,v,1186,0.99
18597,weir,v,1186,0.99
18598,wolfish,v,1185,0.99
18599,deleterious,v,1185,0.99
18600,essayist,v,1185,0.99
18601,lingo,v,1185,0.99
18602,losers,v,1185,0.99
18603,lug,v,1185,0.99
18604,paulo,v,1185,0.99
18605,unformed,v,1185,0.99
18606,copyist,v,1185,0.99
18607,crate,v,1185,0.99
18608,lunged,v,1185,0.99
18609,optic,v,1185,0.99
18610,scimitar,v,1185,0.99
18611,well-founded,v,1185,0.99
18612,curd,v,1185,0.99
18613,lev.,v,1185,0.99
18614,prolix,v,1184,0.99
18615,salzburg,v,1184,0.99
18616,trinity,v,1184,0.99
18617,confronts,v,1184,0.99
18618,dingle,v,1184,0.99
18619,disband,v,1184,0.99
18620,elegiac,v,1184,0.99
18621,foolscap,v,1184,0.99
18622,giuseppe,v,1184,0.99
18623,hodge,v,1184,0.99
18624,reaper,v,1184,0.99
18625,robbie,v,1184,0.99
18626,rosebud,v,1184,0.99
18627,substratum,v,1184,0.99
18628,bri,v,1184,0.99
18629,cannibalism,v,1184,0.99
18630,illegally,v,1183,0.99
18631,jostle,v,1183,0.99
18632,murderess,v,1183,0.99
18633,realist,v,1183,0.99
18634,swag,v,1183,0.99
18635,usable,v,1183,0.99
18636,windfall,v,1183,0.99
18637,'til,v,1183,0.99
18638,cringe,v,1183,0.99
18639,ecclesiastes,v,1183,0.99
18640,joust,v,1183,0.99
18641,manitoba,v,1183,0.99
18642,pedal,v,1183,0.99
18643,tiberias,v,1183,0.99
18644,unification,v,1183,0.99
18645,wmo,v,1183,0.99
18646,circa,v,1182,0.99
18647,conjuncture,v,1182,0.99
18648,houseless,v,1182,0.99
18649,inscribe,v,1182,0.99
18650,interrogatory,v,1182,0.99
18651,peppermint,v,1182,0.99
18652,pussy,v,1182,0.99
18653,sedative,v,1182,0.99
18654,sewage,v,1182,0.99
18655,diphtheria,v,1182,0.99
18656,mu,v,1182,0.99
18657,subheading,v,1182,0.99
18658,greener,v,1182,0.99
18659,barbados,v,1182,0.99
18660,contradistinction,v,1182,0.99
18661,icing,v,1181,0.99
18662,offal,v,1181,0.99
18663,phosphoric,v,1181,0.99
18664,bestowal,v,1181,0.99
18665,bleat,v,1181,0.99
18666,clayey,v,1181,0.99
18667,inaugurate,v,1181,0.99
18668,leaking,v,1181,0.99
18669,borrower,v,1181,0.99
18670,crusty,v,1181,0.99
18671,debatable,v,1181,0.99
18672,hatter,v,1181,0.99
18673,sponsor,v,1181,0.99
18674,unbalanced,v,1181,0.99
18675,defilement,v,1181,0.99
18676,experimentally,v,1181,0.99
18677,flashlight,v,1180,0.99
18678,iso,v,1180,0.99
18679,phoenix,v,1180,0.99
18680,accrued,v,1180,0.99
18681,awesome,v,1180,0.99
18682,mangrove,v,1180,0.99
18683,prefecture,v,1180,0.99
18684,twenty-sixth,v,1180,0.99
18685,ail,v,1180,0.99
18686,climber,v,1180,0.99
18687,grandee,v,1180,0.99
18688,magnum,v,1180,0.99
18689,mahdi,v,1180,0.99
18690,ochre,v,1180,0.99
18691,ridiculing,v,1180,0.99
18692,supernumerary,v,1180,0.99
18693,vertebrate,v,1179,0.99
18694,bowler,v,1179,0.99
18695,mangy,v,1179,0.99
18696,matins,v,1179,0.99
18697,modulation,v,1179,0.99
18698,officiate,v,1179,0.99
18699,paralyze,v,1179,0.99
18700,provencal,v,1179,0.99
18701,sleight,v,1179,0.99
18702,vaccination,v,1179,0.99
18703,ancona,v,1179,0.99
18704,modicum,v,1179,0.99
18705,unrelated,v,1179,0.99
18706,bun,v,1179,0.99
18707,mildew,v,1179,0.99
18708,plausibly,v,1179,0.99
18709,pseudonym,v,1178,0.99
18710,refrigerator,v,1178,0.99
18711,suitcase,v,1178,0.99
18712,discourteous,v,1178,0.99
18713,jaunt,v,1178,0.99
18714,wraith,v,1178,0.99
18715,brawn,v,1178,0.99
18716,fustian,v,1178,0.99
18717,glowered,v,1178,0.99
